137|234|1007|safari|1
923|25|1007|safari|1
333|545|1007|safari|1
431|528|1007|safari|1
363|691|1007|safari|1
466|683|1007|safari|1
351|761|1007|safari|1
444|766|1007|safari|1
210|889|1007|safari|1
417|920|1007|safari|1
441|887|1007|safari|1
238|937|1007|safari|1
375|933|1007|safari|1
303|764|1007|safari|1
314|765|1007|safari|1
311|697|1007|safari|1
268|764|1007|safari|1
255|771|1007|safari|1
274|759|1007|safari|1
257|771|1007|safari|1
272|758|1007|safari|1
272|764|1007|safari|1
