308|91|1129|msie|1
1195|161|1280|firefox|1
188|492|1024|msie|1
917|555|1024|msie|1
1015|746|1024|msie|1
1018|55|1024|msie|1
1019|22|1024|msie|1
931|604|1024|msie|1
1013|25|1024|msie|1
1013|19|1024|msie|1
313|84|1024|msie|1
260|123|1333|msie|3
262|123|1333|msie|3
1150|277|1333|msie|1
156|82|1333|msie|1
156|82|1333|msie|1
127|83|1365|safari|1
210|84|1221|msie|1
45|88|1221|msie|1
52|94|1349|firefox|1
198|130|1003|msie|1
325|330|1003|msie|1
153|430|1003|msie|1
401|308|1003|msie|1
319|82|1003|msie|1
315|77|1003|msie|1
154|80|1680|chrome|1
1145|775|1680|chrome|1
303|85|2080|chrome|1
