369|77|1263|chrome|1
33|91|1044|chrome|1
142|82|980|safari|1
323|98|980|safari|1
307|86|1519|msie|1
702|33|1263|chrome|1
490|106|1263|chrome|1
325|89|1263|msie|1
165|92|1259|msie|1
506|34|1259|msie|1
330|83|1280|firefox|1
310|318|1261|safari|1
328|350|1261|safari|1
325|338|1261|safari|1
662|434|1269|msie|3
134|80|1280|firefox|1
324|88|1113|firefox|1
542|96|1342|chrome|1
114|86|1578|chrome|1
379|413|1280|firefox|1
305|83|1920|chrome|1
24|230|1264|chrome|1
189|236|1264|chrome|1
18|113|1264|chrome|1
98|162|1264|chrome|1
22|124|1264|chrome|1
320|86|1024|safari|1
