134|84|1655|msie|1
332|73|980|safari|1
199|522|1425|firefox|1
1170|28|1280|chrome|1
369|276|1280|chrome|1
529|349|1280|chrome|1
367|492|1280|chrome|1
335|610|1280|chrome|1
944|484|1280|chrome|1
412|558|1280|chrome|1
609|563|1280|chrome|1
802|686|1280|chrome|1
907|266|1280|chrome|1
910|281|1280|chrome|1
904|293|1280|chrome|1
907|309|1280|chrome|1
907|321|1280|chrome|1
909|330|1280|chrome|1
903|377|1280|chrome|1
902|423|1280|chrome|1
906|440|1280|chrome|1
772|622|1280|chrome|1
919|685|1280|chrome|1
28|90|1280|chrome|1
857|38|1920|chrome|1
1162|512|1920|chrome|1
