579|32|1007|msie|1
211|488|1191|firefox|1
216|490|1191|firefox|1
235|493|1191|firefox|1
235|493|1191|firefox|1
213|591|1191|firefox|1
437|246|1191|firefox|1
354|195|1208|firefox|1
341|190|1208|firefox|1
339|189|1208|firefox|1
452|184|1208|firefox|1
485|261|1208|firefox|1
423|354|1208|firefox|1
346|326|1208|firefox|1
337|325|1208|firefox|1
569|322|1208|firefox|1
358|392|1208|firefox|1
672|528|1208|firefox|1
461|572|1208|firefox|1
457|565|1208|firefox|1
457|564|1208|firefox|1
411|394|1208|firefox|1
315|564|1208|firefox|1
565|573|1208|firefox|1
369|386|1208|firefox|1
369|385|1208|firefox|1
694|601|1208|firefox|1
715|543|1208|firefox|1
349|185|1208|firefox|1
349|185|1208|firefox|1
373|392|1208|firefox|1
390|563|1208|firefox|1
390|567|1208|firefox|1
583|564|1208|firefox|1
719|605|1208|firefox|1
711|540|1208|firefox|1
206|397|1191|firefox|1
773|406|1208|firefox|1
248|3808|1191|firefox|1
291|3787|1191|firefox|1
228|3776|1191|firefox|1
848|3760|1208|firefox|1
224|5411|1191|firefox|1
342|555|1191|firefox|1
