352|177|1198|chrome|1
40|254|1198|chrome|1
45|214|1198|chrome|1
45|290|1198|chrome|1
231|400|1198|chrome|1
781|364|1215|chrome|1
304|890|1198|chrome|1
828|573|1215|chrome|1
419|575|1215|chrome|1
900|464|1215|chrome|1
214|1045|1198|chrome|1
383|1621|1198|chrome|1
315|1819|1198|chrome|1
576|2697|1198|chrome|1
484|3197|1198|chrome|1
571|3558|1198|chrome|1
223|4715|1198|chrome|1
360|4466|1215|chrome|1
470|4567|1215|chrome|3
469|4572|1215|chrome|3
478|4578|1215|chrome|1
446|4572|1215|chrome|1
747|4876|1215|chrome|1
576|4718|1198|chrome|1
74|3078|1198|chrome|1
40|290|1198|chrome|1
283|381|1198|chrome|1
162|349|1198|chrome|1
312|466|1198|chrome|1
291|399|1198|chrome|1
378|115|1215|chrome|1
492|178|1215|chrome|1
839|278|1215|chrome|1
873|580|1215|chrome|1
235|1049|1198|chrome|1
231|1475|1198|chrome|1
373|1659|1198|chrome|1
413|1675|1198|chrome|1
443|1695|1198|chrome|1
451|1656|1198|chrome|1
312|1692|1198|chrome|1
230|1697|1198|chrome|3
246|1739|1198|chrome|1
243|1765|1198|chrome|1
216|1677|1198|chrome|1
469|2012|1198|chrome|1
383|2028|1198|chrome|1
227|2084|1198|chrome|1
47|2332|1198|chrome|1
215|527|1198|chrome|1
369|165|1215|chrome|1
909|69|1215|chrome|1
203|527|1198|chrome|1
889|577|1215|chrome|1
51|613|1342|chrome|1
53|565|1342|chrome|1
619|43|1342|chrome|1
481|32|1198|chrome|1
