201|286|1011|chrome|1
426|304|1011|chrome|1
710|304|1011|chrome|1
428|298|1011|chrome|1
791|591|1011|chrome|1
56|385|1011|chrome|1
43|321|1011|chrome|1
37|280|1011|chrome|1
44|238|1011|chrome|1
796|595|1011|chrome|1
796|595|1011|chrome|1
796|607|1011|chrome|1
795|608|1011|chrome|1
792|602|1011|chrome|1
792|602|1011|chrome|1
792|602|1011|chrome|1
792|602|1011|chrome|1
792|597|1011|chrome|1
788|670|1011|chrome|1
787|679|1011|chrome|1
787|679|1011|chrome|1
787|679|1011|chrome|1
839|554|1011|chrome|1
799|633|1011|chrome|1
799|633|1011|chrome|1
