480|959|1349|chrome|1
306|1191|1349|chrome|1
427|906|1366|chrome|1
508|951|1366|chrome|1
803|1069|1366|chrome|1
953|1374|1366|chrome|1
581|1166|1349|chrome|1
479|1332|1349|chrome|1
573|1427|1349|chrome|1
310|1365|1349|chrome|1
450|1099|1366|chrome|1
517|1155|1366|chrome|1
827|1274|1366|chrome|1
920|1566|1366|chrome|1
493|1539|1349|chrome|1
239|2275|1349|chrome|1
438|2003|1366|chrome|1
445|2044|1366|chrome|1
811|2172|1366|chrome|1
939|2471|1366|chrome|1
298|2408|1349|chrome|1
404|2183|1366|chrome|1
404|2187|1366|chrome|1
960|2564|1366|chrome|1
287|3649|1349|chrome|1
946|3765|1366|chrome|1
576|3639|1349|chrome|1
223|3651|1349|chrome|1
856|3453|1366|chrome|1
686|3602|1349|chrome|1
60|3810|1349|chrome|1
53|658|1349|chrome|1
479|807|1349|chrome|1
292|622|1349|chrome|1
464|408|1366|chrome|1
620|462|1366|chrome|1
832|571|1366|chrome|1
965|873|1366|chrome|1
283|627|1349|chrome|1
942|769|1366|chrome|1
45|287|1349|chrome|1
178|1437|1349|chrome|1
314|1415|1349|chrome|1
302|1362|1349|chrome|1
936|1571|1366|chrome|1
561|298|1349|chrome|1
297|1192|1349|chrome|1
654|936|1366|chrome|1
442|915|1366|chrome|1
946|1269|1366|chrome|1
117|998|1349|chrome|1
42|86|1349|chrome|1
