355|330|1583|chrome|1
72|377|980|safari|1
628|568|1903|firefox|1
583|283|1903|firefox|3
689|551|1903|firefox|1
862|47|1920|chrome|1
981|27|1920|chrome|1
180|570|1280|safari|1
577|582|1280|safari|1
718|567|1280|safari|1
325|77|1280|safari|1
168|122|980|unknown|1
574|40|1268|firefox|1
159|89|1287|chrome|1
930|203|1349|firefox|1
915|278|1349|firefox|1
934|381|1349|firefox|1
865|245|1349|firefox|1
523|34|1349|firefox|1
1192|214|1799|msie|1
1170|385|1799|msie|1
1321|428|1799|msie|1
250|78|1799|msie|1
686|37|1583|chrome|1
651|68|1583|chrome|1
531|47|980|safari|1
522|56|980|safari|1
1693|157|1799|msie|1
783|38|1663|firefox|1
489|28|980|safari|1
504|27|980|safari|1
221|571|1349|chrome|1
314|280|1349|chrome|1
394|41|1009|safari|1
529|37|1009|safari|1
519|253|715|msie|1
549|38|1263|chrome|1
501|196|1263|chrome|1
921|206|1349|firefox|1
981|210|1349|firefox|1
944|284|1349|firefox|1
973|279|1349|firefox|1
355|279|1349|firefox|1
550|40|1349|firefox|1
1084|593|1423|msie|1
851|42|1916|chrome|1
817|110|1916|chrome|1
510|39|1009|safari|1
