706|567|1903|msie|1
508|561|1903|msie|1
508|561|1903|msie|1
598|366|1903|msie|1
43|897|980|safari|1
323|368|980|safari|3
337|357|980|safari|1
330|359|980|safari|1
291|574|980|safari|1
276|569|980|safari|1
503|328|980|safari|1
48|585|980|safari|1
451|597|980|safari|1
599|565|980|safari|1
656|576|980|safari|1
83|294|980|safari|1
1238|34|1349|chrome|1
506|155|1366|chrome|1
569|229|1366|chrome|1
711|181|1366|chrome|1
680|387|1366|chrome|1
380|487|1366|chrome|1
761|495|1366|chrome|1
885|480|1366|chrome|1
803|217|1366|chrome|1
442|438|1366|chrome|1
508|438|1366|chrome|1
729|486|1366|chrome|1
840|568|1366|chrome|1
801|503|1366|chrome|1
107|391|1349|chrome|1
260|344|1349|chrome|1
919|21|980|safari|1
324|168|980|safari|1
383|244|980|safari|1
391|325|980|safari|1
366|407|980|safari|1
326|641|980|safari|1
482|652|980|safari|1
677|764|980|safari|1
649|938|980|safari|1
643|943|980|safari|1
640|877|980|safari|1
644|873|980|safari|1
354|90|980|safari|1
251|554|980|safari|1
230|311|980|safari|1
551|40|980|safari|1
376|66|980|safari|1
1016|221|1440|safari|1
1018|272|1440|safari|1
1075|208|1440|safari|1
975|275|1440|safari|1
631|27|1440|safari|1
654|94|1440|safari|1
496|320|1048|msie|1
74|563|1048|msie|1
683|565|1048|msie|1
373|557|1048|msie|1
149|90|1197|msie|1
1567|197|2560|firefox|1
1585|292|2560|firefox|1
2462|33|2560|firefox|1
1048|488|2560|firefox|1
1078|568|2560|firefox|1
1010|644|2560|firefox|1
1039|707|2560|firefox|1
981|824|2560|firefox|1
1135|575|2560|firefox|1
1034|613|2560|firefox|1
1131|216|1600|chrome|1
1344|561|2560|firefox|1
1026|801|2560|firefox|1
135|89|1600|chrome|1
1279|799|2560|firefox|1
1073|799|2560|firefox|1
1069|796|2560|firefox|1
1271|848|2560|firefox|1
1275|801|2560|firefox|1
1250|832|2560|firefox|1
1417|907|2560|firefox|1
1406|842|2560|firefox|1
806|41|1702|firefox|1
158|87|1600|chrome|1
224|327|1317|msie|1
228|333|1317|msie|1
493|35|1265|firefox|1
531|91|1265|firefox|1
277|284|1265|firefox|1
1189|406|1265|firefox|1
1155|476|1265|firefox|1
498|537|1280|firefox|1
806|905|1280|firefox|1
396|35|1003|msie|1
744|47|1440|safari|1
280|92|1440|safari|1
1257|209|1920|chrome|1
45|88|1920|chrome|1
533|346|1920|chrome|1
1000|36|1903|firefox|1
368|331|1583|chrome|1
525|335|1903|chrome|1
1155|534|1583|chrome|1
867|380|1579|chrome|1
1053|211|1579|chrome|1
1048|382|1579|chrome|1
138|87|1579|chrome|1
127|75|1583|chrome|1
490|28|1263|firefox|1
734|37|1583|chrome|1
729|64|1583|chrome|1
1211|34|1345|chrome|1
981|60|1366|chrome|1
839|562|1345|chrome|1
839|562|1345|chrome|1
839|562|1345|chrome|1
839|562|1345|chrome|1
229|563|1345|chrome|1
224|77|1345|chrome|1
735|315|980|safari|1
778|392|980|safari|1
576|31|980|safari|1
1034|211|1508|msie|1
1020|221|1508|msie|1
1020|281|1508|msie|1
994|279|1508|msie|1
987|322|1508|msie|1
1006|382|1508|msie|1
997|284|1508|msie|1
17|213|1345|chrome|1
987|321|1508|msie|1
1004|383|1508|msie|1
1165|320|1508|msie|1
510|200|1524|msie|1
934|621|1524|msie|1
568|86|980|safari|1
115|1504|980|safari|1
980|209|1524|msie|1
1011|623|1524|msie|1
689|31|1508|msie|1
689|31|1508|msie|1
801|36|1508|msie|1
625|128|1508|msie|1
286|589|1265|chrome|1
204|83|1265|chrome|1
1793|37|1903|chrome|1
728|318|1920|chrome|1
822|397|1920|chrome|1
941|383|1920|chrome|1
758|401|1920|chrome|1
786|474|1920|chrome|1
1182|510|1920|chrome|1
808|531|1920|chrome|1
758|530|1920|chrome|1
995|556|1920|chrome|1
813|540|1920|chrome|1
995|607|1920|chrome|1
1079|678|1920|chrome|1
728|540|1920|chrome|1
1052|682|1920|chrome|1
762|612|1920|chrome|1
1098|737|1920|chrome|1
1087|684|1920|chrome|1
218|315|990|msie|1
1250|202|1903|chrome|1
1002|349|1903|chrome|1
678|316|1903|msie|1
1480|37|1583|msie|1
549|206|1600|msie|1
560|269|1600|msie|1
550|396|1600|msie|1
541|337|1600|msie|1
743|333|1600|msie|1
744|333|1600|msie|1
646|401|1600|msie|1
644|404|1600|msie|1
560|323|1600|msie|1
539|504|1600|msie|1
539|504|1600|msie|1
916|609|1600|msie|1
920|558|1600|msie|1
269|237|1424|firefox|1
307|432|1424|firefox|1
424|237|1424|firefox|1
462|565|1424|firefox|1
563|30|1349|chrome|1
98|348|1023|chrome|1
87|346|1023|chrome|1
642|355|1278|chrome|1
