196|325|1264|chrome|1
245|331|1583|firefox|1
746|216|1025|msie|1
739|278|1025|msie|1
756|280|1025|msie|1
796|256|1025|msie|1
746|280|1025|msie|1
746|280|1025|msie|1
783|389|1025|msie|1
1017|749|1920|chrome|1
480|630|1920|chrome|1
947|651|1920|chrome|1
556|639|1920|chrome|1
1281|518|1920|chrome|2
701|33|1920|chrome|1
491|55|1920|chrome|1
489|38|1920|chrome|1
1179|67|1920|chrome|1
1434|601|1920|chrome|1
760|206|1007|msie|1
740|320|1007|msie|1
763|391|1007|msie|1
581|36|1007|msie|1
197|328|1263|chrome|1
37|85|1052|chrome|1
514|458|1052|chrome|1
721|35|1663|chrome|1
706|33|1663|chrome|1
403|337|1663|chrome|1
405|322|1663|chrome|1
1133|214|1663|chrome|1
694|36|1663|chrome|1
1166|556|1575|msie|1
1367|325|1583|chrome|1
224|90|1263|chrome|1
548|580|1263|chrome|1
543|579|1263|chrome|1
792|578|1263|chrome|1
277|287|1263|chrome|1
841|45|1920|chrome|1
830|37|1920|chrome|1
537|469|1106|msie|1
607|457|1259|chrome|1
147|369|972|msie|1
227|91|1547|chrome|1
395|275|1547|chrome|1
529|338|1899|msie|1
750|210|980|chrome|1
758|288|980|chrome|1
733|323|980|chrome|1
761|382|980|chrome|1
769|285|980|chrome|1
586|459|1202|msie|1
764|392|980|chrome|1
743|284|980|chrome|1
716|570|1120|msie|1
172|221|1120|msie|1
550|185|1349|chrome|1
686|245|1349|chrome|1
733|326|980|chrome|1
757|398|980|chrome|1
794|398|980|chrome|1
171|221|1120|msie|1
174|228|1120|msie|1
934|83|980|chrome|1
160|225|1120|msie|1
747|217|980|chrome|1
1105|40|1120|msie|1
31|88|1680|chrome|1
146|79|1120|msie|1
749|280|980|chrome|1
256|342|1348|chrome|1
753|390|980|chrome|1
450|562|1349|msie|1
450|562|1349|msie|1
677|319|1349|msie|1
303|276|1286|chrome|1
178|285|980|safari|1
1360|324|1903|firefox|1
1254|216|1920|firefox|1
1764|31|1903|firefox|1
674|308|1920|firefox|1
687|373|1920|firefox|1
845|377|1920|firefox|1
810|521|1920|firefox|1
705|439|1920|firefox|1
900|618|1920|firefox|1
694|683|1920|firefox|1
690|685|1920|firefox|1
714|688|1920|firefox|1
724|684|1920|firefox|1
336|273|972|msie|1
719|687|1920|firefox|1
62|571|972|msie|1
61|571|972|msie|1
711|689|1920|firefox|1
1093|720|1920|firefox|1
1069|653|1920|firefox|1
439|564|972|msie|1
368|308|1423|chrome|1
267|348|1349|msie|1
330|81|972|msie|1
371|313|1423|chrome|1
41|88|1101|firefox|1
242|278|1101|firefox|1
863|40|1664|chrome|1
862|33|1664|chrome|1
794|113|1664|chrome|1
112|295|941|msie|1
888|215|1263|msie|1
888|210|1263|msie|1
1005|459|1263|msie|1
653|244|1263|msie|1
233|558|1349|msie|1
914|763|1712|msie|1
305|270|1349|msie|1
1144|711|1712|msie|1
807|729|1712|msie|1
848|214|980|safari|1
817|738|1712|msie|1
661|455|1712|msie|1
264|571|980|safari|1
103|228|1263|msie|1
462|212|1263|msie|1
547|563|1569|msie|1
547|563|1569|msie|1
547|563|1569|msie|1
545|564|1569|msie|3
935|560|1569|msie|1
938|560|1569|msie|1
942|560|1569|msie|1
673|320|1337|msie|1
549|563|1569|msie|1
549|563|1569|msie|1
545|565|1569|msie|3
830|256|1569|msie|1
454|567|980|safari|1
177|269|1117|msie|1
230|86|1101|firefox|1
223|85|1101|firefox|1
285|557|1049|chrome|1
580|307|1049|chrome|1
154|278|1011|msie|1
751|572|1194|safari|1
751|572|1194|safari|1
147|569|1194|safari|1
547|361|1259|msie|1
1423|644|1903|msie|1
249|573|1383|safari|1
259|85|1197|chrome|1
567|306|1361|chrome|1
567|306|1361|chrome|1
392|278|1547|msie|1
345|285|1349|firefox|1
395|368|1481|msie|1
387|690|1383|safari|1
294|699|1383|safari|1
470|715|1383|safari|1
379|703|1383|safari|1
455|569|1383|safari|1
218|278|1253|safari|1
341|562|1584|firefox|1
348|573|1584|firefox|1
976|568|1584|firefox|1
134|575|1168|firefox|1
744|566|1168|firefox|1
728|551|1168|firefox|1
387|314|980|safari|1
727|251|1349|chrome|1
390|308|980|safari|1
399|564|1663|chrome|1
584|585|1663|chrome|1
988|567|1663|chrome|1
988|567|1663|chrome|1
988|567|1663|chrome|1
600|557|1663|chrome|1
549|329|1663|chrome|1
833|286|1899|msie|1
605|1|1349|chrome|1
798|414|1899|msie|1
604|274|1899|msie|1
390|309|980|safari|1
386|478|1279|safari|1
760|323|1349|chrome|1
218|559|1349|chrome|1
59|581|980|safari|1
692|554|980|safari|1
134|84|980|safari|1
561|370|1008|chrome|1
128|85|1349|chrome|1
747|43|1659|msie|1
540|332|1659|msie|1
274|341|1367|firefox|1
442|558|1367|firefox|1
260|360|1367|firefox|1
1031|37|1920|chrome|1
993|30|1098|chrome|1
362|190|1114|chrome|1
329|260|1114|chrome|1
322|395|1114|chrome|1
370|404|1114|chrome|1
295|398|1114|chrome|1
358|567|1114|chrome|1
861|456|1114|chrome|1
293|483|1114|chrome|1
511|489|1114|chrome|1
702|596|1114|chrome|1
692|539|1114|chrome|1
931|434|1098|chrome|1
489|430|1259|msie|1
365|578|1259|msie|1
705|380|1259|msie|1
258|275|1266|chrome|1
286|281|1266|chrome|1
313|370|1343|chrome|1
373|39|1007|safari|1
308|269|1349|chrome|1
830|569|1349|chrome|1
895|222|1007|safari|1
667|358|1349|chrome|1
341|274|1349|chrome|1
172|275|1047|chrome|1
1050|216|1419|msie|1
690|309|1419|msie|1
238|360|1331|chrome|1
530|356|1903|chrome|1
291|571|1438|safari|1
640|584|1438|safari|1
346|237|1438|safari|1
515|455|1063|msie|1
529|243|980|safari|1
936|37|980|safari|1
822|61|980|safari|1
818|226|980|safari|1
806|298|980|safari|1
795|448|980|safari|1
814|295|980|safari|1
845|36|1846|chrome|1
783|153|1846|chrome|1
301|201|1007|safari|1
590|142|1007|safari|1
138|85|1007|safari|1
279|568|1007|safari|1
25|565|1007|safari|1
132|280|1007|safari|1
547|281|1089|msie|1
958|31|1903|chrome|1
632|320|1260|msie|1
443|586|1349|firefox|1
866|37|1903|chrome|1
445|696|1411|safari|1
879|571|1411|safari|1
301|300|1349|chrome|1
315|204|1349|chrome|1
914|216|1094|msie|1
1146|216|1661|msie|1
162|274|1002|msie|1
175|276|1002|msie|1
