47|440|1680|chrome|1
35|115|1280|chrome|1
98|413|1280|chrome|1
990|282|1007|chrome|1
987|565|1007|chrome|1
987|627|1007|chrome|1
987|627|1007|chrome|1
987|627|1007|chrome|1
987|627|1007|chrome|1
987|627|1007|chrome|1
987|627|1007|chrome|1
987|629|1007|chrome|1
498|191|1007|chrome|1
80|470|1920|firefox|1
442|188|952|firefox|1
480|186|952|firefox|1
480|186|952|firefox|1
1898|581|1920|firefox|1
107|390|1920|firefox|1
695|434|1920|firefox|1
153|185|1920|firefox|1
60|453|1920|firefox|1
22|84|1260|msie|1
170|189|1680|chrome|1
77|252|1680|chrome|1
34|325|1423|msie|1
444|185|1423|msie|1
444|185|1423|msie|1
628|562|1423|msie|1
191|185|1349|firefox|1
60|271|1349|firefox|1
322|189|1920|chrome|1
21|118|1920|chrome|1
443|183|1349|chrome|1
444|184|1349|chrome|1
443|184|1349|chrome|1
150|183|1349|chrome|1
525|33|1349|chrome|1
60|250|1349|chrome|1
73|303|1349|chrome|1
692|277|1600|chrome|1
670|422|1265|safari|1
1264|420|1280|firefox|1
123|186|1280|firefox|1
57|251|1280|firefox|1
623|242|1345|msie|1
