126|181|1920|chrome|1
71|269|1920|chrome|1
100|185|1920|chrome|1
76|301|1920|chrome|1
70|469|1680|firefox|1
208|89|1583|chrome|1
1331|283|1349|chrome|1
1332|318|1349|chrome|1
1332|550|1349|chrome|1
61|246|1349|chrome|1
99|252|1123|firefox|1
642|436|1278|chrome|1
67|375|1198|chrome|3
276|439|975|msie|1
276|439|975|msie|1
397|207|975|msie|1
639|204|975|msie|1
442|187|1600|msie|1
442|187|1600|msie|1
548|274|1600|msie|1
581|277|1600|msie|1
53|333|1920|firefox|1
53|274|1600|msie|1
49|487|1519|firefox|1
82|359|1519|firefox|1
1566|271|1583|chrome|1
1564|610|1583|chrome|1
1564|610|1583|chrome|1
437|180|1583|chrome|1
1560|506|1583|chrome|1
1559|597|1583|chrome|1
1564|624|1583|chrome|1
1561|599|1583|chrome|1
1562|623|1583|chrome|1
1563|619|1583|chrome|1
1562|613|1583|chrome|1
1562|612|1583|chrome|1
1562|623|1583|chrome|1
1563|623|1583|chrome|1
131|189|1583|chrome|1
131|190|1583|chrome|1
1558|625|1583|chrome|1
1560|625|1583|chrome|1
135|183|1583|chrome|1
45|244|1583|chrome|1
118|187|1583|chrome|1
118|187|1583|chrome|1
76|274|1583|chrome|1
162|185|1583|chrome|1
292|179|1583|chrome|1
1565|597|1583|chrome|1
1563|364|1583|chrome|1
1570|589|1583|chrome|1
1560|572|1583|chrome|1
108|618|1583|chrome|1
1334|404|1349|chrome|1
1329|514|1349|chrome|1
1331|627|1349|chrome|1
1331|627|1349|chrome|1
1332|627|1349|chrome|1
1332|627|1349|chrome|1
1332|626|1349|chrome|1
1325|620|1349|chrome|1
97|389|1349|chrome|1
1327|623|1349|chrome|1
1328|621|1349|chrome|1
82|475|1349|chrome|1
511|459|1349|chrome|1
516|189|1349|chrome|1
594|237|1349|chrome|1
52|277|1349|chrome|1
660|589|1920|chrome|1
1265|591|1280|chrome|1
55|452|1280|chrome|1
124|186|1920|firefox|1
211|190|1920|firefox|1
45|248|1920|firefox|1
72|363|1280|chrome|1
