376|250|1192|chrome|1
385|285|1206|chrome|1
387|271|1206|chrome|1
914|444|1206|chrome|1
475|558|1206|chrome|1
463|379|1206|chrome|1
916|547|1206|chrome|1
403|376|1206|chrome|1
300|494|1206|chrome|1
332|380|1206|chrome|1
754|687|1206|chrome|1
399|341|1206|chrome|1
455|412|1206|chrome|1
795|564|1206|chrome|1
432|338|1206|chrome|1
799|479|1206|chrome|1
769|687|1206|chrome|1
376|275|1206|chrome|1
799|360|1206|chrome|1
397|274|1206|chrome|1
457|480|1206|chrome|1
762|686|1206|chrome|1
738|626|1206|chrome|1
65|1323|1192|chrome|1
64|361|1192|chrome|1
180|608|1192|chrome|1
232|606|1192|chrome|3
260|1195|1192|chrome|1
47|391|1192|chrome|1
50|427|1192|chrome|1
33|462|1192|chrome|1
60|756|1192|chrome|1
58|544|1206|chrome|1
38|606|1192|chrome|1
41|628|1192|chrome|1
32|260|1206|chrome|1
44|218|1192|chrome|1
48|283|1192|chrome|1
