581|537|1663|chrome|1
686|3680|1663|chrome|1
633|396|1663|chrome|1
680|631|1663|chrome|1
568|620|1663|chrome|1
599|592|1663|chrome|1
259|279|1663|chrome|1
741|278|1663|chrome|1
1362|231|1663|chrome|1
632|298|1680|chrome|1
716|389|1680|chrome|1
715|372|1680|chrome|1
604|453|1680|chrome|1
632|511|1680|chrome|1
590|585|1680|chrome|1
803|594|1680|chrome|1
986|717|1680|chrome|1
942|659|1680|chrome|1
1121|725|1680|chrome|1
248|286|1663|chrome|1
238|282|1663|chrome|1
706|285|1663|chrome|1
541|276|1663|chrome|1
711|278|1663|chrome|1
499|272|1663|chrome|1
710|290|1663|chrome|1
1395|233|1663|chrome|1
634|297|1680|chrome|1
728|380|1680|chrome|1
618|452|1680|chrome|1
568|534|1680|chrome|1
572|587|1680|chrome|1
782|588|1680|chrome|1
954|719|1680|chrome|1
972|663|1680|chrome|1
576|309|1680|chrome|1
912|550|1680|chrome|1
673|589|1680|chrome|1
820|585|1680|chrome|1
962|717|1680|chrome|1
947|653|1680|chrome|1
167|710|1663|chrome|1
327|773|1663|chrome|1
257|831|1663|chrome|1
249|902|1663|chrome|1
365|959|1663|chrome|1
187|927|1663|chrome|1
985|712|1663|chrome|1
166|711|1663|chrome|1
312|767|1663|chrome|1
377|776|1663|chrome|1
582|762|1663|chrome|1
228|826|1663|chrome|1
116|281|1663|chrome|1
228|904|1663|chrome|1
1167|883|1663|chrome|1
184|922|1663|chrome|1
1007|1019|1663|chrome|1
168|917|1663|chrome|1
167|917|1663|chrome|1
323|1235|1663|chrome|1
164|707|1663|chrome|1
391|816|1663|chrome|1
205|798|1663|chrome|1
419|778|1663|chrome|1
325|825|1663|chrome|1
160|705|1663|chrome|1
373|778|1663|chrome|1
410|815|1663|chrome|1
774|572|1663|chrome|1
789|880|1663|chrome|1
1311|943|1663|chrome|1
190|924|1663|chrome|1
381|934|1663|chrome|1
1176|982|1663|chrome|1
1553|538|1663|chrome|3
275|298|993|chrome|1
1413|545|1663|chrome|1
1530|529|1663|chrome|3
977|866|1663|chrome|1
830|560|1663|chrome|1
310|278|1903|chrome|1
154|7|1584|chrome|1
1242|808|1584|chrome|1
162|718|1583|chrome|1
225|771|1583|chrome|1
234|823|1583|chrome|1
242|910|1583|chrome|1
