506|820|1008|chrome|1
237|670|1008|chrome|1
332|299|1008|chrome|1
478|246|1008|chrome|1
326|187|1024|chrome|1
325|185|1024|chrome|3
403|267|1024|chrome|1
326|332|1024|chrome|1
465|328|1024|chrome|1
449|333|1024|chrome|1
357|336|1024|chrome|1
372|405|1024|chrome|1
217|523|1024|chrome|1
355|563|1024|chrome|1
245|562|1024|chrome|1
626|431|1024|chrome|1
212|507|1024|chrome|1
231|566|1024|chrome|1
215|521|1024|chrome|1
303|565|1024|chrome|1
660|598|1024|chrome|1
823|554|1024|chrome|1
411|471|1024|chrome|1
591|464|1024|chrome|1
632|604|1024|chrome|1
660|535|1024|chrome|1
