584|1081|1423|chrome|1
328|1205|1423|chrome|1
513|1031|1440|chrome|1
530|941|1440|chrome|1
553|1004|1440|chrome|1
837|1110|1440|chrome|1
996|1412|1440|chrome|1
344|1499|1423|chrome|1
506|1258|1440|chrome|1
568|1320|1440|chrome|1
868|1420|1440|chrome|1
973|1714|1440|chrome|1
566|1590|1423|chrome|1
574|1498|1423|chrome|1
512|1596|1423|chrome|1
942|1513|1423|chrome|1
607|1582|1423|chrome|1
572|1586|1423|chrome|1
477|1396|1423|chrome|1
279|2721|1423|chrome|1
314|2718|1423|chrome|1
548|2474|1440|chrome|1
622|2530|1440|chrome|1
868|2641|1440|chrome|1
982|2932|1440|chrome|1
594|2707|1423|chrome|1
573|2702|1423|chrome|1
