213|176|980|safari|1
636|115|980|safari|1
216|180|980|safari|1
19|176|980|safari|3
203|233|1673|chrome|1
102|262|1680|firefox|1
105|235|1680|firefox|1
160|171|1600|chrome|1
437|175|1600|chrome|1
1578|487|1600|chrome|1
407|172|1600|chrome|1
356|171|1600|chrome|1
215|174|1600|chrome|1
210|172|1600|chrome|1
435|168|1600|chrome|1
210|173|1600|chrome|1
176|179|1600|chrome|1
943|39|1600|chrome|1
147|176|1600|chrome|1
404|379|1600|chrome|1
35|86|1600|chrome|1
756|477|1600|chrome|1
158|489|1600|chrome|1
465|447|1600|chrome|1
131|86|1600|chrome|1
428|176|1600|chrome|1
442|168|1600|chrome|1
627|389|1600|chrome|1
385|162|1600|chrome|1
378|171|1600|chrome|1
356|169|1600|chrome|1
347|176|1600|chrome|1
374|171|1600|chrome|1
711|42|1600|chrome|1
133|239|1600|chrome|1
89|263|1003|msie|1
544|29|1349|chrome|1
65|227|1349|chrome|1
638|231|1349|chrome|1
435|174|1349|chrome|1
441|168|1349|chrome|1
534|34|1349|chrome|1
101|548|1349|chrome|1
69|261|1349|chrome|1
99|262|1349|chrome|1
93|259|1349|chrome|1
95|314|1349|chrome|1
580|31|1424|safari|1
526|34|1424|safari|1
133|168|1424|safari|1
658|28|1424|safari|1
655|36|1424|safari|1
633|34|1424|safari|1
653|517|1424|safari|1
68|229|1280|firefox|1
