371|180|1440|safari|1
364|178|1440|safari|1
372|177|1440|safari|1
249|1502|1440|safari|1
163|1482|1440|safari|1
260|1537|1440|safari|1
241|1581|1440|safari|1
228|1673|1440|safari|1
257|1697|1440|safari|1
267|1763|1440|safari|1
247|1884|1440|safari|1
164|1776|1440|safari|1
241|1832|1440|safari|1
297|1830|1440|safari|1
373|1934|1440|safari|1
250|2005|1440|safari|1
163|3280|1440|safari|1
163|3281|1440|safari|1
147|3302|1440|safari|1
164|3553|1440|safari|1
220|3628|1440|safari|1
220|3611|1440|safari|1
170|6454|1440|safari|1
238|6517|1440|safari|1
240|6567|1440|safari|1
159|6600|1440|safari|1
246|6801|1440|safari|1
234|6889|1440|safari|1
312|3392|1440|safari|1
306|3575|1440|safari|1
