1553|2341|1659|chrome|1
683|2611|1680|chrome|1
955|2730|1680|chrome|1
758|2634|1680|chrome|1
687|2747|1680|chrome|1
700|2864|1680|chrome|1
641|2821|1680|chrome|1
571|2825|1680|chrome|1
721|2675|1680|chrome|1
715|2971|1680|chrome|1
1139|2827|1680|chrome|1
718|2675|1680|chrome|1
1144|2839|1680|chrome|1
616|2890|1680|chrome|1
1142|2897|1680|chrome|1
724|2681|1680|chrome|1
1141|2773|1680|chrome|1
927|2957|1680|chrome|1
580|2882|1680|chrome|1
1136|2732|1680|chrome|1
1149|2659|1680|chrome|1
539|2941|1680|chrome|1
536|2923|1680|chrome|1
1143|2859|1680|chrome|1
1001|3022|1680|chrome|1
981|2953|1680|chrome|1
1582|1389|1659|chrome|1
104|778|1295|msie|1
219|89|1295|msie|1
