1223|1839|1349|firefox|1
513|1942|1366|firefox|1
559|2005|1366|firefox|1
509|2029|1366|firefox|1
548|2081|1366|firefox|1
716|2140|1366|firefox|1
382|2281|1366|firefox|1
452|2325|1366|firefox|1
996|2132|1366|firefox|1
514|2243|1366|firefox|1
996|2249|1366|firefox|1
987|2221|1366|firefox|1
573|1911|1366|firefox|1
567|1921|1366|firefox|1
461|1971|1366|firefox|1
561|1913|1366|firefox|1
524|1926|1366|firefox|1
828|2352|1366|firefox|1
389|2301|1366|firefox|1
956|1983|1366|firefox|1
913|2287|1366|firefox|1
996|2195|1366|firefox|1
989|1915|1366|firefox|1
592|2294|1366|firefox|1
885|2254|1366|firefox|1
844|2350|1366|firefox|1
990|2181|1366|firefox|1
565|2020|1366|firefox|1
543|2047|1366|firefox|1
984|2100|1366|firefox|1
564|1918|1366|firefox|1
553|1932|1366|firefox|1
824|2351|1366|firefox|1
994|2143|1366|firefox|1
850|2355|1366|firefox|1
550|2254|1366|firefox|1
463|2248|1366|firefox|1
497|2266|1366|firefox|1
959|2360|1366|firefox|1
30|1888|1349|firefox|1
