180|532|1349|firefox|1
865|197|1366|firefox|1
506|162|1366|firefox|1
852|584|1366|firefox|1
535|282|1366|firefox|1
861|580|1366|firefox|1
841|579|1366|firefox|1
853|583|1366|firefox|1
979|68|1366|firefox|1
927|301|1366|firefox|1
921|343|1366|firefox|1
925|344|1366|firefox|1
928|331|1366|firefox|1
876|196|1366|firefox|1
556|162|1366|firefox|1
481|274|1366|firefox|1
834|578|1366|firefox|1
463|218|1366|firefox|1
925|579|1366|firefox|1
874|194|1366|firefox|1
422|118|1366|firefox|1
867|198|1366|firefox|1
501|279|1366|firefox|1
445|153|1366|firefox|1
844|577|1366|firefox|1
663|452|1366|firefox|1
959|573|1366|firefox|1
356|189|1349|firefox|1
1245|133|1349|firefox|1
326|167|1349|firefox|1
390|262|1349|firefox|1
367|318|1349|firefox|1
20|229|1349|firefox|1
28|322|1349|firefox|1
58|381|1349|firefox|1
143|86|1349|firefox|1
