208|295|827|msie|1
192|293|827|msie|1
460|289|827|msie|1
701|299|827|msie|1
886|586|939|msie|1
886|586|939|msie|1
1052|458|939|msie|1
713|503|939|msie|1
713|503|939|msie|1
713|503|939|msie|1
713|503|939|msie|1
713|503|939|msie|1
713|503|939|msie|1
713|503|939|msie|1
713|520|939|msie|1
949|686|939|msie|1
1000|698|939|msie|1
1030|711|939|msie|1
1051|702|939|msie|1
1023|730|939|msie|1
1019|718|939|msie|1
746|690|939|msie|1
773|684|939|msie|1
716|644|939|msie|1
756|695|939|msie|1
786|657|939|msie|1
740|649|939|msie|1
745|633|939|msie|1
740|642|939|msie|1
702|642|939|msie|1
783|533|939|msie|1
733|636|939|msie|1
728|651|939|msie|1
766|652|939|msie|1
709|631|939|msie|1
733|654|939|msie|1
737|649|939|msie|1
728|656|939|msie|1
745|670|939|msie|1
724|660|939|msie|1
804|623|939|msie|1
760|639|939|msie|1
713|629|939|msie|1
732|655|939|msie|1
739|640|939|msie|1
726|634|939|msie|1
719|625|939|msie|1
740|638|939|msie|1
203|807|939|msie|1
41|310|939|msie|1
65|462|956|msie|1
42|502|956|msie|1
231|293|956|msie|1
443|284|956|msie|1
