21|84|1263|chrome|1
624|369|1547|chrome|1
793|564|1120|msie|1
883|569|1286|chrome|1
518|36|980|safari|1
382|59|980|safari|1
963|348|1286|chrome|1
466|443|1349|msie|1
280|334|1117|msie|1
366|230|1011|msie|1
492|367|1547|msie|1
1043|348|1899|msie|1
768|367|980|safari|1
1002|280|1349|chrome|1
508|370|1266|chrome|1
524|376|1266|chrome|1
959|291|1349|chrome|1
224|396|1068|chrome|1
59|77|1007|safari|1
309|85|1007|safari|1
242|368|1007|safari|1
446|39|1007|safari|1
391|105|1007|safari|1
850|377|1002|msie|1
