939|269|1349|chrome|1
939|348|1349|chrome|1
993|409|1349|chrome|1
1052|279|1583|chrome|1
128|86|1252|msie|1
574|32|1252|msie|1
603|32|1252|msie|1
449|349|1583|chrome|1
490|404|1583|chrome|1
788|270|944|chrome|1
490|395|1600|chrome|1
493|416|1583|chrome|1
359|333|1385|chrome|1
1083|274|1600|chrome|1
540|349|1349|chrome|1
789|364|1821|msie|1
789|362|1821|msie|1
134|78|1821|msie|1
781|362|1821|msie|1
517|420|980|safari|3
519|438|980|safari|1
638|36|980|safari|1
315|85|980|safari|1
931|434|1583|msie|1
