155|323|891|safari|1
889|271|1126|msie|1
476|387|1584|msie|1
243|100|1583|chrome|1
1115|407|1583|chrome|1
1080|418|1473|msie|1
794|399|1280|msie|1
531|394|1680|chrome|1
710|300|1121|msie|1
106|782|1295|msie|1
510|370|1680|chrome|1
421|33|1003|msie|1
48|79|1003|msie|1
890|380|1259|msie|1
744|361|1280|chrome|1
738|353|1280|chrome|1
930|261|1259|msie|1
638|484|1250|msie|1
308|386|1264|chrome|1
304|396|1264|chrome|1
563|33|1264|chrome|1
329|409|1264|chrome|1
380|33|1007|msie|1
351|50|1007|msie|1
1201|377|1916|msie|1
371|372|1423|chrome|1
55|83|1124|firefox|1
180|416|980|safari|1
266|254|1135|msie|1
237|86|1920|firefox|1
186|377|1020|msie|1
748|468|1130|msie|1
212|251|980|safari|1
631|358|1920|chrome|1
