34|261|1583|chrome|1
20|296|1583|chrome|1
296|2138|1583|chrome|1
1090|1834|1600|chrome|1
750|284|1903|firefox|1
1764|24|1903|firefox|1
675|264|1920|firefox|1
676|343|1920|firefox|1
846|347|1920|firefox|1
694|434|1920|firefox|1
730|421|1920|firefox|1
1099|688|1920|firefox|1
726|485|1920|firefox|1
664|542|1920|firefox|1
671|719|1920|firefox|1
897|730|1920|firefox|1
697|700|1920|firefox|1
711|631|1920|firefox|1
1095|741|1920|firefox|1
1087|672|1920|firefox|1
1208|738|1920|firefox|1
730|276|1903|firefox|1
487|330|1903|firefox|1
486|283|1903|firefox|1
742|280|1903|firefox|1
326|81|1920|firefox|1
