579|247|1148|safari|1
303|147|1148|safari|1
469|219|1148|safari|1
330|304|1148|safari|1
277|379|1148|safari|1
631|372|1148|safari|1
800|352|1148|safari|1
710|554|1148|safari|1
710|554|1148|safari|1
280|527|1148|safari|1
280|507|1148|safari|1
847|298|1148|safari|1
709|558|1148|safari|1
709|558|1148|safari|1
463|146|1148|safari|1
462|152|1148|safari|1
340|369|1148|safari|1
367|44|1148|safari|1
769|560|1148|safari|1
769|560|1148|safari|1
769|560|1148|safari|1
466|223|1148|safari|1
467|224|1148|safari|1
719|551|1148|safari|1
828|418|1148|safari|1
723|559|1148|safari|1
181|370|1148|safari|1
879|42|1148|safari|1
612|248|1148|safari|1
292|148|1148|safari|1
472|223|1148|safari|1
326|287|1148|safari|1
293|369|1148|safari|1
721|550|1148|safari|1
594|376|1148|safari|1
756|201|1148|safari|1
479|377|1148|safari|1
341|417|1148|safari|1
691|546|1148|safari|1
842|396|1148|safari|1
707|488|1148|safari|1
698|304|1148|safari|1
