695|1112|1423|chrome|1
571|1147|1423|chrome|1
322|1156|1423|chrome|1
515|827|1440|chrome|1
549|894|1440|chrome|1
968|992|1440|chrome|1
974|1286|1440|chrome|1
315|508|1423|chrome|1
1011|147|1440|chrome|1
280|1159|1423|chrome|1
508|931|1440|chrome|1
523|1003|1440|chrome|1
855|1105|1440|chrome|1
995|1393|1440|chrome|1
358|1156|1423|chrome|1
426|1102|1440|chrome|1
1006|1386|1440|chrome|1
746|1221|1423|chrome|1
312|1161|1423|chrome|1
494|930|1440|chrome|1
961|1089|1440|chrome|1
993|1393|1440|chrome|1
303|1263|1423|chrome|1
982|1394|1440|chrome|1
309|2993|1423|chrome|1
510|2698|1440|chrome|1
644|2758|1440|chrome|1
869|2878|1440|chrome|1
1011|3168|1440|chrome|1
367|2711|1423|chrome|1
256|2713|1423|chrome|1
1400|1268|1423|chrome|3
1416|1763|1423|chrome|1
469|3334|1423|chrome|1
491|3681|1423|chrome|1
593|25|1423|chrome|1
