176|301|1349|firefox|1
437|297|1349|firefox|1
236|245|1349|firefox|1
384|166|1366|firefox|1
462|166|1366|firefox|1
382|228|1366|firefox|1
431|294|1366|firefox|1
390|302|1366|firefox|1
386|368|1366|firefox|1
372|366|1366|firefox|1
387|468|1366|firefox|1
605|467|1366|firefox|1
660|456|1366|firefox|1
658|460|1366|firefox|1
441|451|1366|firefox|1
448|460|1366|firefox|1
385|450|1366|firefox|1
808|571|1366|firefox|1
820|513|1366|firefox|1
1319|1970|1349|firefox|1
1320|1975|1349|firefox|1
1324|1967|1349|firefox|1
1316|1974|1349|firefox|1
1316|1970|1349|firefox|1
1316|1970|1349|firefox|1
1315|1973|1349|firefox|1
1320|1968|1349|firefox|1
1318|1969|1349|firefox|1
1316|1970|1349|firefox|1
1292|1971|1349|firefox|1
1255|1974|1349|firefox|1
1320|1969|1349|firefox|1
1316|1967|1349|firefox|1
1311|1972|1349|firefox|1
1327|1971|1349|firefox|1
1299|1969|1349|firefox|1
1340|1962|1349|firefox|1
1306|1971|1349|firefox|1
