236|620|1583|chrome|1
982|487|1583|chrome|1
982|487|1583|chrome|1
982|487|1583|chrome|1
983|491|1583|chrome|1
983|491|1583|chrome|1
983|491|1583|chrome|1
1202|497|1583|chrome|1
982|475|1583|chrome|1
1137|454|1583|chrome|1
979|480|1583|chrome|1
1206|544|1583|chrome|1
981|475|1583|chrome|1
1134|479|1583|chrome|1
1082|584|1583|chrome|1
29|92|1583|chrome|1
